point_id,cache_alpha,alpha_basis
agen-epoch-swebench-opus46-1h4h,16.476615979423894,epoch_bin_perinstance
agen-epoch-swebench-opus46-gt4h,9.20532612244556,epoch_bin_perinstance
agen-epoch-swebench-opus46-lt15m,3.977641673355901,epoch_bin_perinstance
agen-epoch-swebench-opus46cc-15m1h,15.134651378252114,epoch_bin_perinstance
agen-epoch-swebench-opus46cc-1h4h,20.793422302730722,epoch_bin_perinstance
agen-epoch-swebench-opus46cc-gt4h,17.412502427084032,epoch_bin_perinstance
agen-epoch-swebench-opus46cc-lt15m,12.608121129460093,epoch_bin_perinstance
agen-epoch-swebench-opus47max-15m1h,33.618685895646315,epoch_bin_perinstance
agen-epoch-swebench-opus47max-1h4h,45.84228956270073,epoch_bin_perinstance
agen-epoch-swebench-opus47max-gt4h,33.40317199412464,epoch_bin_perinstance
agen-epoch-swebench-opus47max-lt15m,22.84240914221512,epoch_bin_perinstance
agen-epoch-swebench-qwen37max-15m1h,1.7642543059135418,epoch_bin_perinstance
agen-epoch-swebench-qwen37max-gt4h,1.8199994543828135,epoch_bin_perinstance
agen-epoch-swebench-qwen37max-lt15m,1.8776316409061948,epoch_bin_perinstance
agen-epoch-swebench-sonnet37-15m1h,18.803498501371354,epoch_bin_perinstance
agen-epoch-swebench-sonnet37-gt4h,20.47012484056228,epoch_bin_perinstance
agen-epoch-swebench-sonnet37-lt15m,16.135061388230405,epoch_bin_perinstance
agen-epoch-swebench-sonnet45-15m1h,32.07977194289984,epoch_bin_perinstance
agen-epoch-swebench-sonnet45-lt15m,28.032177542432233,epoch_bin_perinstance
agen-epoch-swebench-sonnet46-15m1h,22.05757212081389,epoch_bin_perinstance
agen-epoch-swebench-sonnet46-1h4h,29.39454024628905,epoch_bin_perinstance
agen-epoch-swebench-sonnet46-gt4h,23.03415377751339,epoch_bin_perinstance
agen-epoch-swebench-sonnet46-lt15m,15.018617704695986,epoch_bin_perinstance
agen-omegause-officeval-minimaxm3,27.83,omegause_inverted
agen-tb40-aa-gpt6astra,14.985493376589924,aa_tb40_board
agen-tb40-aa-gpt6astra-high,15.850923874014098,aa_tb40_board
agen-tb40-aa-gpt6astra-medium,21.278962897629892,aa_tb40_board
agen-tb40-aa-gpt6astra-xhigh,19.232440779687867,aa_tb40_board
agen-tb40-atrx-vep-crispr-fable5,9.756726330636123,tb40_hub_trials
agen-tb40-atrx-vep-crispr-glm53,13.780580227299032,tb40_hub_trials
agen-tb40-atrx-vep-crispr-gpt56luna,28.513443026096525,tb40_hub_trials
agen-tb40-atrx-vep-crispr-grok46,10.114539256162953,tb40_hub_trials
agen-tb40-atrx-vep-crispr-opus48,4.62916302686176,tb40_hub_trials
agen-tb40-batched-eval-parity-fable5,14.724107112087594,tb40_hub_trials
agen-tb40-batched-eval-parity-fable51,7.826519715708647,tb40_hub_trials
agen-tb40-batched-eval-parity-glm53,44.11178329869952,tb40_hub_trials
agen-tb40-batched-eval-parity-gpt56sol,26.397481322225207,tb40_hub_trials
agen-tb40-batched-eval-parity-opus48,20.06307645883171,tb40_hub_trials
agen-tb40-biped-contact-dynamics-gpt56sol,18.74961519602618,tb40_hub_trials
agen-tb40-biped-contact-dynamics-gpt56terra,32.41608494476985,tb40_hub_trials
agen-tb40-cad-model-fable5,7.872583890836807,tb40_hub_trials
agen-tb40-cad-model-fable51,6.803832356501477,tb40_hub_trials
agen-tb40-cad-model-opus5,16.306740905847768,tb40_hub_trials
agen-tb40-coq-block-bound-fable51,3.234266248407019,tb40_hub_trials
agen-tb40-coq-block-bound-gemini37flash,52.881732110615346,tb40_hub_trials
agen-tb40-coq-block-bound-gemini38flash,47.812749486571484,tb40_hub_trials
agen-tb40-coq-block-bound-glm53,36.124017404154934,tb40_hub_trials
agen-tb40-coq-block-bound-gpt56luna,93.32289394055452,tb40_hub_trials
agen-tb40-coq-block-bound-gpt56sol,63.63756376542771,tb40_hub_trials
agen-tb40-coq-block-bound-gpt56terra,130.08356862476862,tb40_hub_trials
agen-tb40-coq-block-bound-opus48,13.300574120891037,tb40_hub_trials
agen-tb40-coq-block-bound-opus5,9.613059884158785,tb40_hub_trials
agen-tb40-coq-block-bound-sonnet5,49.217451865033055,tb40_hub_trials
agen-tb40-ctr-optimization-fable51,0.7140779599673365,tb40_hub_trials
agen-tb40-cumulative-layout-shift-fable5,31.480872991100117,tb40_hub_trials
agen-tb40-cumulative-layout-shift-fable51,15.81196881976105,tb40_hub_trials
agen-tb40-cumulative-layout-shift-gemini38flash,18.966122571970214,tb40_hub_trials
agen-tb40-cumulative-layout-shift-glm53,28.973258070366715,tb40_hub_trials
agen-tb40-cumulative-layout-shift-gpt56luna,44.43659360743061,tb40_hub_trials
agen-tb40-cumulative-layout-shift-gpt56sol,66.06969931540166,tb40_hub_trials
agen-tb40-cumulative-layout-shift-grok46,22.704803810013985,tb40_hub_trials
agen-tb40-cumulative-layout-shift-opus48,60.708517131317464,tb40_hub_trials
agen-tb40-cumulative-layout-shift-opus5,30.71788136687523,tb40_hub_trials
agen-tb40-distributed-dedup-fable5,7.326791906263161,tb40_hub_trials
agen-tb40-distributed-dedup-fable51,8.364835926886016,tb40_hub_trials
agen-tb40-distributed-dedup-glm53,27.355626660098974,tb40_hub_trials
agen-tb40-distributed-dedup-opus5,8.655737593639236,tb40_hub_trials
agen-tb40-embedding-drift-monitor-fable51,7.041598796342142,tb40_hub_trials
agen-tb40-embedding-drift-monitor-glm53,28.808557851966913,tb40_hub_trials
agen-tb40-embedding-drift-monitor-opus5,19.92698313312118,tb40_hub_trials
agen-tb40-fin-saccr-rwa-fable51,6.081101658961957,tb40_hub_trials
agen-tb40-fin-saccr-rwa-gemini37flash,6.027993616750482,tb40_hub_trials
agen-tb40-fin-saccr-rwa-gemini38flash,11.29238222414929,tb40_hub_trials
agen-tb40-fin-saccr-rwa-glm53,22.920958821977152,tb40_hub_trials
agen-tb40-fin-saccr-rwa-gpt56sol,12.357209299958134,tb40_hub_trials
agen-tb40-fin-saccr-rwa-gpt56terra,12.67179511183051,tb40_hub_trials
agen-tb40-fin-saccr-rwa-grok45,6.3753532474188805,tb40_hub_trials
agen-tb40-fin-saccr-rwa-grok46,7.683864369632917,tb40_hub_trials
agen-tb40-fin-saccr-rwa-opus5,11.34349582532513,tb40_hub_trials
agen-tb40-formal-crypto-fable5,21.754867659586967,tb40_hub_trials
agen-tb40-formal-crypto-fable51,28.25537955449991,tb40_hub_trials
agen-tb40-formal-crypto-glm53,68.54880708692048,tb40_hub_trials
agen-tb40-fp8-rmsnorm-gemm-fable5,29.813576194497287,tb40_hub_trials
agen-tb40-fp8-rmsnorm-gemm-fable51,18.906782648171365,tb40_hub_trials
agen-tb40-fp8-rmsnorm-gemm-gpt56sol,53.842039208688476,tb40_hub_trials
agen-tb40-fp8-rmsnorm-gemm-gpt56terra,55.61101816600346,tb40_hub_trials
agen-tb40-fp8-rmsnorm-gemm-opus48,39.205491636287206,tb40_hub_trials
agen-tb40-fp8-rmsnorm-gemm-opus5,47.86801647089273,tb40_hub_trials
agen-tb40-freecad-platform-drawing-fable5,6.094042892947801,tb40_hub_trials
agen-tb40-freecad-platform-drawing-fable51,7.641672740630021,tb40_hub_trials
agen-tb40-freecad-platform-drawing-opus5,24.237012759131662,tb40_hub_trials
agen-tb40-freecad-spring-clip-fable5,1.8528415901536028,tb40_hub_trials
agen-tb40-freecad-spring-clip-fable51,4.381937879780103,tb40_hub_trials
agen-tb40-freecad-spring-clip-gemini38flash,21.633688317161692,tb40_hub_trials
agen-tb40-freecad-spring-clip-glm53,31.616611833435144,tb40_hub_trials
agen-tb40-freecad-spring-clip-opus5,8.077579128717947,tb40_hub_trials
agen-tb40-gsea-proteomics-fable51,7.094265790724475,tb40_hub_trials
agen-tb40-gsea-proteomics-opus5,12.417122766805193,tb40_hub_trials
agen-tb40-heat-pump-warranty-fable5,8.31358405052471,tb40_hub_trials
agen-tb40-heat-pump-warranty-fable51,3.1629852493236563,tb40_hub_trials
agen-tb40-heat-pump-warranty-gpt56sol,24.57538433907208,tb40_hub_trials
agen-tb40-hof-topology-interpenetration-fable5,5.063069577416258,tb40_hub_trials
agen-tb40-hof-topology-interpenetration-fable51,8.682564147447527,tb40_hub_trials
agen-tb40-hof-topology-interpenetration-glm53,26.21059036552841,tb40_hub_trials
agen-tb40-hof-topology-interpenetration-opus48,14.299586409924524,tb40_hub_trials
agen-tb40-hof-topology-interpenetration-opus5,18.59076287788925,tb40_hub_trials
agen-tb40-html-js-filter-glm53,58.64713981530681,tb40_hub_trials
agen-tb40-html-js-filter-gpt56sol,22.60910709157436,tb40_hub_trials
agen-tb40-html-js-filter-opus5,36.10416053709791,tb40_hub_trials
agen-tb40-interleaved-vigenere-fable5,30.733586554768014,tb40_hub_trials
agen-tb40-interleaved-vigenere-fable51,18.36529504170469,tb40_hub_trials
agen-tb40-interleaved-vigenere-glm53,26.348583792943653,tb40_hub_trials
agen-tb40-interleaved-vigenere-opus48,17.378026788475722,tb40_hub_trials
agen-tb40-interleaved-vigenere-opus5,42.89686973579153,tb40_hub_trials
agen-tb40-intrastat-meldung-fable5,22.612925019570472,tb40_hub_trials
agen-tb40-intrastat-meldung-glm53,38.322086813611186,tb40_hub_trials
agen-tb40-intrastat-meldung-gpt56sol,30.466472946246224,tb40_hub_trials
agen-tb40-intrastat-meldung-grok45,10.756695004597821,tb40_hub_trials
agen-tb40-intrastat-meldung-grok46,14.108378534941282,tb40_hub_trials
agen-tb40-intrastat-meldung-opus48,18.325111269237876,tb40_hub_trials
agen-tb40-jax-speedrun-gpu-fable51,4.067064297506632,tb40_hub_trials
agen-tb40-ks-solver-cpp-fable51,9.940874815533965,tb40_hub_trials
agen-tb40-ks-solver-cpp-opus5,28.476008087817693,tb40_hub_trials
agen-tb40-kv-live-surgery-fable5,31.791556907989655,tb40_hub_trials
agen-tb40-kv-live-surgery-fable51,14.56372748349116,tb40_hub_trials
agen-tb40-kv-live-surgery-opus5,30.492101900778735,tb40_hub_trials
agen-tb40-layout-config-recreation2-fable5,18.93354091831526,tb40_hub_trials
agen-tb40-layout-config-recreation2-fable51,6.783684192497279,tb40_hub_trials
agen-tb40-layout-config-recreation2-glm53,25.636498705792693,tb40_hub_trials
agen-tb40-layout-config-recreation2-gpt56luna,50.58145373488932,tb40_hub_trials
agen-tb40-layout-config-recreation2-gpt56sol,35.3963100303358,tb40_hub_trials
agen-tb40-layout-config-recreation2-gpt56terra,55.8387353586208,tb40_hub_trials
agen-tb40-layout-config-recreation2-opus48,61.229838007568546,tb40_hub_trials
agen-tb40-layout-config-recreation2-opus5,43.65311522427457,tb40_hub_trials
agen-tb40-layout-config-recreation2-sonnet5,179.0344294756524,tb40_hub_trials
agen-tb40-legacy-utility-triage-fable51,27.071648219653174,tb40_hub_trials
agen-tb40-legacy-utility-triage-gpt56sol,44.87202317250723,tb40_hub_trials
agen-tb40-legacy-utility-triage-opus5,28.23508654701734,tb40_hub_trials
agen-tb40-live-database-cutover-fable5,34.05451864657182,tb40_hub_trials
agen-tb40-live-database-cutover-fable51,12.88145006509786,tb40_hub_trials
agen-tb40-live-database-cutover-gpt56sol,44.63801587407774,tb40_hub_trials
agen-tb40-math-eval-grader-opus5,24.451221382149303,tb40_hub_trials
agen-tb40-mp-checkpoint-consolidation-fable5,14.101909139610344,tb40_hub_trials
agen-tb40-mp-checkpoint-consolidation-fable51,7.751839922213987,tb40_hub_trials
agen-tb40-mp-checkpoint-consolidation-glm53,29.814080841159146,tb40_hub_trials
agen-tb40-mp-checkpoint-consolidation-gpt56luna,48.158176157989175,tb40_hub_trials
agen-tb40-mp-checkpoint-consolidation-gpt56sol,33.843336868085984,tb40_hub_trials
agen-tb40-mp-checkpoint-consolidation-gpt56terra,53.03585636760495,tb40_hub_trials
agen-tb40-mp-checkpoint-consolidation-grok46,12.48626515800761,tb40_hub_trials
agen-tb40-mp-checkpoint-consolidation-opus48,13.714865457257627,tb40_hub_trials
agen-tb40-mp-checkpoint-consolidation-opus5,14.10152322982693,tb40_hub_trials
agen-tb40-mvcc-lsm-compaction-fable5,5.518735517838361,tb40_hub_trials
agen-tb40-mvcc-lsm-compaction-fable51,3.2786376135301394,tb40_hub_trials
agen-tb40-mvcc-lsm-compaction-glm53,15.685487394406472,tb40_hub_trials
agen-tb40-mvcc-lsm-compaction-opus5,9.868094204748532,tb40_hub_trials
agen-tb40-nextjs-performance-fable51,12.638614298139577,tb40_hub_trials
agen-tb40-nextjs-performance-gpt56sol,31.833524598949587,tb40_hub_trials
agen-tb40-payments-pipeline-fix-fable5,22.37800010901711,tb40_hub_trials
agen-tb40-payments-pipeline-fix-fable51,19.349168201746135,tb40_hub_trials
agen-tb40-payments-pipeline-fix-glm53,82.13842502704225,tb40_hub_trials
agen-tb40-payments-pipeline-fix-grok46,16.221162173679943,tb40_hub_trials
agen-tb40-payments-pipeline-fix-opus5,24.40579765198434,tb40_hub_trials
agen-tb40-payments-pipeline-fix-sonnet5,78.93772909533662,tb40_hub_trials
agen-tb40-photonic-waveguide-routing-gpt56luna,20.51746185463041,tb40_hub_trials
agen-tb40-photonic-waveguide-routing-gpt56sol,22.000392275220953,tb40_hub_trials
agen-tb40-pretrain-shard-corruption-fable51,7.139294635357608,tb40_hub_trials
agen-tb40-pretrain-shard-corruption-opus5,12.016979464689543,tb40_hub_trials
agen-tb40-production-planning-fable51,2.769742567586536,tb40_hub_trials
agen-tb40-production-planning-opus5,4.810090879403995,tb40_hub_trials
agen-tb40-protein-autointerp-disulfide-glm53,31.213699979178834,tb40_hub_trials
agen-tb40-react-lead-form-glm53,40.161247798208045,tb40_hub_trials
agen-tb40-react-lead-form-gpt56luna,24.04868970951749,tb40_hub_trials
agen-tb40-react-lead-form-gpt56sol,14.323516932989449,tb40_hub_trials
agen-tb40-react-lead-form-gpt56terra,18.185235424894596,tb40_hub_trials
agen-tb40-react-lead-form-grok46,10.419005830055337,tb40_hub_trials
agen-tb40-retro-console-soc-fable5,16.657159777194796,tb40_hub_trials
agen-tb40-retro-console-soc-fable51,18.25695859128317,tb40_hub_trials
agen-tb40-retro-console-soc-glm53,33.303857599203006,tb40_hub_trials
agen-tb40-retro-console-soc-gpt56sol,33.22731687251354,tb40_hub_trials
agen-tb40-retro-console-soc-grok46,26.15051848419535,tb40_hub_trials
agen-tb40-retro-console-soc-opus48,33.1567990465405,tb40_hub_trials
agen-tb40-retro-console-soc-opus5,52.48875689919793,tb40_hub_trials
agen-tb40-risk-scorer-replay-fable5,23.601595538222682,tb40_hub_trials
agen-tb40-risk-scorer-replay-fable51,7.127522145869412,tb40_hub_trials
agen-tb40-risk-scorer-replay-glm53,44.159743895047185,tb40_hub_trials
agen-tb40-risk-scorer-replay-gpt56sol,21.93070378526926,tb40_hub_trials
agen-tb40-risk-scorer-replay-gpt56terra,29.35872885510641,tb40_hub_trials
agen-tb40-risk-scorer-replay-grok45,11.17439722044265,tb40_hub_trials
agen-tb40-risk-scorer-replay-grok46,14.577131242810633,tb40_hub_trials
agen-tb40-risk-scorer-replay-opus5,30.488581894236376,tb40_hub_trials
agen-tb40-roy-polymorph-cn-grok46,5.452228015819038,tb40_hub_trials
agen-tb40-rs-archive-clone-fable51,21.066000357187743,tb40_hub_trials
agen-tb40-rs-archive-clone-gpt56luna,55.94283944189029,tb40_hub_trials
agen-tb40-rs-archive-clone-opus5,71.16082852002836,tb40_hub_trials
agen-tb40-satb-audio-transcription-fable5,9.75978394306115,tb40_hub_trials
agen-tb40-satb-audio-transcription-fable51,6.015680035117958,tb40_hub_trials
agen-tb40-satb-audio-transcription-glm53,36.302558308815854,tb40_hub_trials
agen-tb40-satb-audio-transcription-opus5,24.841790364422167,tb40_hub_trials
agen-tb40-session-window-debug-gemini38flash,9.6775873245994,tb40_hub_trials
agen-tb40-session-window-debug-gpt56sol,10.35538957137924,tb40_hub_trials
agen-tb40-sglang-qwen-burst-fable5,62.764931306389215,tb40_hub_trials
agen-tb40-sglang-qwen-burst-sonnet5,134.8284935076503,tb40_hub_trials
agen-tb40-shadow-relay-fable5,37.807511099096025,tb40_hub_trials
agen-tb40-shadow-relay-fable51,7.461935865849233,tb40_hub_trials
agen-tb40-shadow-relay-gemini37flash,12.78809979573179,tb40_hub_trials
agen-tb40-shadow-relay-gemini38flash,6.944167758010155,tb40_hub_trials
agen-tb40-shadow-relay-glm53,17.580541260209436,tb40_hub_trials
agen-tb40-shadow-relay-gpt56sol,53.04782946406712,tb40_hub_trials
agen-tb40-shadow-relay-gpt56terra,34.76724548981952,tb40_hub_trials
agen-tb40-shadow-relay-grok45,29.284893067722326,tb40_hub_trials
agen-tb40-shadow-relay-grok46,18.628762850899857,tb40_hub_trials
agen-tb40-shadow-relay-opus48,21.772591629743648,tb40_hub_trials
agen-tb40-shadow-relay-opus5,8.301116897525272,tb40_hub_trials
agen-tb40-sound-change-cascade-fable5,11.067002921693051,tb40_hub_trials
agen-tb40-sound-change-cascade-fable51,9.190999881050113,tb40_hub_trials
agen-tb40-sound-change-cascade-glm53,14.109435536112024,tb40_hub_trials
agen-tb40-sound-change-cascade-gpt56sol,23.4203220963963,tb40_hub_trials
agen-tb40-sound-change-cascade-opus5,13.138437238842695,tb40_hub_trials
agen-tb40-takens-embedding-lean-fable5,34.200197105327355,tb40_hub_trials
agen-tb40-takens-embedding-lean-fable51,10.491347562876081,tb40_hub_trials
agen-tb40-takens-embedding-lean-gpt56sol,52.590720335939025,tb40_hub_trials
agen-tb40-telecom-entity-resolution-fable5,22.646721264578957,tb40_hub_trials
agen-tb40-telecom-entity-resolution-fable51,17.166238249267842,tb40_hub_trials
agen-tb40-telecom-entity-resolution-glm53,60.256109322548895,tb40_hub_trials
agen-tb40-telecom-entity-resolution-gpt56sol,32.41082470208976,tb40_hub_trials
agen-tb40-telecom-entity-resolution-grok46,24.203566897992687,tb40_hub_trials
agen-tb40-telecom-entity-resolution-opus48,31.362402486803752,tb40_hub_trials
agen-tb40-telecom-entity-resolution-opus5,48.34628377641012,tb40_hub_trials
agen-tb40-telecom-entity-resolution-sonnet5,85.30024243266362,tb40_hub_trials
agen-tb40-uefi-bootkit-fable5,21.127397404421995,tb40_hub_trials
agen-tb40-uefi-bootkit-fable51,19.82818329429899,tb40_hub_trials
agen-tb40-uefi-bootkit-gemini37flash,48.09910708948514,tb40_hub_trials
agen-tb40-uefi-bootkit-gemini38flash,42.054392165227696,tb40_hub_trials
agen-tb40-uefi-bootkit-glm53,42.2771097528773,tb40_hub_trials
agen-tb40-uefi-bootkit-gpt56luna,33.05903775030478,tb40_hub_trials
agen-tb40-uefi-bootkit-gpt56sol,53.08168429936047,tb40_hub_trials
agen-tb40-uefi-bootkit-gpt56terra,34.64211010421832,tb40_hub_trials
agen-tb40-uefi-bootkit-opus48,25.266455278885584,tb40_hub_trials
agen-tb40-uefi-bootkit-opus5,21.789036644614935,tb40_hub_trials
agen-tb40-vba-userform-port-fable5,27.333097147556547,tb40_hub_trials
agen-tb40-vba-userform-port-gpt56sol,40.57851067167888,tb40_hub_trials
agen-tb40-vba-userform-port-opus5,52.84740198030757,tb40_hub_trials
agen-tb40-vf2-speedup-networkx-fable51,5.800460678265983,tb40_hub_trials
agen-tb40-vf2-speedup-networkx-glm53,84.02049979250492,tb40_hub_trials
agen-tb40-vf2-speedup-networkx-gpt56terra,41.630169652722415,tb40_hub_trials
agen-tb40-vf2-speedup-networkx-opus5,49.47168457820178,tb40_hub_trials
agen-tb40-vllm-deepseek-streaming-gemini38flash,37.77383274209451,tb40_hub_trials
agen-tb40-vpp-loss-divergence-fable51,16.694695777378804,tb40_hub_trials
agen-tb40-vpp-loss-divergence-gemini37flash,19.43961648636791,tb40_hub_trials
agen-tb40-vpp-loss-divergence-gemini38flash,36.02466116150442,tb40_hub_trials
agen-tb40-vpp-loss-divergence-gpt56sol,30.577323333857034,tb40_hub_trials
agen-tb40-vpp-loss-divergence-opus5,39.26033718004726,tb40_hub_trials
agen-tb40-wal-recovery-ordering-gemini38flash,7.797457109253295,tb40_hub_trials
agen-tb40-wal-recovery-ordering-gpt56luna,12.846908121445052,tb40_hub_trials
agen-tb40-wal-recovery-ordering-grok45,4.771320554757319,tb40_hub_trials
agen-tb40-wal-recovery-ordering-grok46,6.647668849609217,tb40_hub_trials
agen-tb40-wdm-design-fable5,2.4894484174124023,tb40_hub_trials
agen-tb40-wdm-design-fable51,5.963838982412181,tb40_hub_trials
agen-tb40-wdm-design-gemini37flash,13.565443014690892,tb40_hub_trials
agen-tb40-wdm-design-gemini38flash,58.03153669849777,tb40_hub_trials
agen-tb40-wdm-design-glm53,61.67455724274565,tb40_hub_trials
agen-tb40-wdm-design-gpt56luna,93.80593809424444,tb40_hub_trials
agen-tb40-wdm-design-gpt56sol,82.26165629700283,tb40_hub_trials
agen-tb40-wdm-design-gpt56terra,77.16171759871342,tb40_hub_trials
agen-tb40-wdm-design-grok45,9.531644552750123,tb40_hub_trials
agen-tb40-wdm-design-grok46,11.090535700352874,tb40_hub_trials
agen-tb40-wdm-design-opus48,14.564600954573073,tb40_hub_trials
agen-tb40-wdm-design-opus5,3.6057807013723324,tb40_hub_trials
agen-tbsci-ambient-rna-correction-glm53,31.228529309989618,tbscience_hub_trials
agen-tbsci-ambient-rna-correction-grok46,12.153299106601446,tbscience_hub_trials
agen-tbsci-ambient-rna-correction-opus5,55.19767624670631,tbscience_hub_trials
agen-tbsci-amr-poisson-optimize-fable5,40.03701141439628,tbscience_hub_trials
agen-tbsci-amr-poisson-optimize-opus5,49.57070919490277,tbscience_hub_trials
agen-tbsci-animal-reid-gpt56terra,171.81358122855758,tbscience_hub_trials
agen-tbsci-baseline-free-localization-kimik3,20.648938015489623,tbscience_hub_trials
agen-tbsci-betalactam-multimodal-transfer-fable5,17.311250556610187,tbscience_hub_trials
agen-tbsci-betalactam-multimodal-transfer-glm53,33.272103908164155,tbscience_hub_trials
